,country,distance,plane_transport,content,amount,S1,S2,S3,alarm
8502,China,5072.243582945506,1,wood,42.06453391845546,1,0,0,0
8503,France,632.7606025642748,1,tiles,48.12936882159738,1,0,1,0
8504,France,545.7688525453749,0,electrical,12.328313057996363,0,1,1,1
8505,Russia,3244.9694671188086,1,wood,12.91131157989952,1,0,1,0
8506,China,5072.243582945506,1,tiles,10.022275387055748,0,0,0,0
8507,China,5149.852621445619,1,wood,44.40060930314056,1,0,0,1
8508,France,319.6989376015992,1,electrical,49.60373517050491,1,0,0,1
8509,France,545.7688525453749,0,tiles,38.96349400847279,0,1,1,1
8510,Russia,1655.8258809842837,1,wood,23.955247497316016,1,0,1,1
8511,France,545.7688525453749,1,electrical,41.34457336611871,1,0,1,1
8512,China,5727.468214827519,0,tiles,39.684524631015556,0,1,0,1
8513,France,179.86194676153042,1,electrical,30.066479930005517,1,0,1,1
8514,China,5072.243582945506,1,wood,44.966383793129985,0,0,0,0
8515,Russia,1585.3938077106507,1,electrical,3.8088945506950593,1,0,1,0
8516,Russia,1715.1331252278073,1,wood,7.351709582556386,1,0,1,1
8517,Russia,1459.0058930431073,0,wood,47.44480348078426,0,1,1,1
8518,China,5527.314526302195,1,wood,26.516161362621755,1,0,0,0
8519,Russia,1655.8258809842837,1,tiles,16.45816725919996,1,0,1,0
8520,France,208.08720160782917,0,wood,13.313774898083953,0,0,1,0
8521,Russia,1715.1331252278073,1,tiles,2.970812473563702,1,0,1,0
8522,China,5149.852621445619,1,wood,47.745767283238976,0,0,0,0
8523,China,5613.055991493615,0,tiles,15.477025263776842,0,1,0,0
8524,China,5072.243582945506,0,tiles,39.12592851029899,0,1,0,0
8525,China,5527.314526302195,0,tiles,6.500379750492524,0,0,0,0
8526,Russia,1395.7009506850163,1,tiles,4.043309464840358,0,0,1,0
8527,Russia,1309.6841195432958,1,tiles,1.1225349576503687,1,0,1,1
8528,France,139.4848867958015,0,electrical,35.64518860423671,0,1,0,1
8529,Russia,3393.347674966075,0,electrical,21.183607765932205,0,0,1,0
8530,China,5072.243582945506,0,electrical,49.88790133437484,0,0,1,0
8531,China,5613.055991493615,0,electrical,14.89437943019603,0,1,0,1
8532,Russia,1585.3938077106507,0,tiles,18.017083406530325,0,0,1,0
8533,China,5727.468214827519,0,tiles,19.796548403071487,0,0,0,0
8534,Russia,1558.7508968735642,1,tiles,23.729791678631997,1,0,1,0
8535,Russia,1302.7068457225841,1,electrical,18.168102460720473,0,0,1,0
8536,Russia,1558.7508968735642,0,electrical,9.447846193774394,0,1,1,0
8537,France,208.08720160782917,0,electrical,46.326708410862885,0,0,0,0
8538,China,5513.899770103283,1,electrical,3.4441662692018533,1,0,0,1
8539,Russia,1459.0058930431073,0,electrical,25.188565525718026,0,1,1,0
8540,France,406.41363707746166,1,wood,1.0159537436735024,0,0,1,0
8541,France,632.7606025642748,0,wood,28.599082806680368,0,1,0,1
8542,China,5527.314526302195,1,tiles,43.66401331089071,0,0,0,0
8543,Russia,3230.2701541363235,0,wood,16.261854498947734,0,0,1,1
8544,Russia,1395.7009506850163,0,tiles,40.84597889420601,0,1,1,0
8545,Russia,3244.9694671188086,0,tiles,46.92460483475214,0,1,1,0
8546,France,139.4848867958015,1,wood,46.71724395026503,1,0,1,0
8547,France,515.3718091999796,0,wood,2.1937677579003125,0,0,1,0
8548,Russia,3329.612533252432,1,wood,21.017928727804318,0,0,1,1
8549,Russia,1715.1331252278073,1,wood,40.88056284632117,1,0,1,0
8550,China,5072.243582945506,1,electrical,35.205465239781844,0,0,0,0
8551,Russia,1459.0058930431073,0,wood,40.972129850000016,0,0,1,0
8552,France,208.08720160782917,1,electrical,37.67608584905014,0,0,0,0
8553,Russia,1309.6841195432958,0,wood,11.436685248247045,0,1,1,1
8554,France,208.08720160782917,0,wood,25.981092451929012,0,0,1,1
8555,China,5676.636569141746,1,wood,37.14357699138149,0,0,0,0
8556,France,577.6060779866149,0,wood,24.968124422438006,0,1,0,1
8557,Russia,1585.3938077106507,0,wood,8.681678399922959,0,0,1,1
8558,France,577.6060779866149,0,electrical,34.30711494738423,0,0,0,0
8559,China,5039.643002522832,1,tiles,23.52667858912536,0,0,0,0
8560,China,5727.468214827519,0,wood,24.230342104103908,0,1,1,1
8561,Russia,1558.7508968735642,1,wood,25.186094393953766,0,0,1,1
8562,Russia,1302.7068457225841,1,wood,8.37321624476735,0,0,1,0
8563,Russia,1302.7068457225841,1,electrical,12.864732771494904,0,0,1,1
8564,France,632.7606025642748,1,wood,47.9631146101007,1,0,0,0
8565,China,5806.745348727089,1,electrical,32.46474215007105,0,0,0,0
8566,Russia,3393.347674966075,1,tiles,30.585979556274786,1,0,1,1
8567,China,5806.745348727089,1,tiles,32.12800433881241,0,0,0,0
8568,Russia,1655.8258809842837,0,wood,13.272991619875315,0,1,1,0
8569,China,5676.636569141746,1,electrical,17.999527147340327,0,0,1,1
8570,Russia,1715.1331252278073,0,wood,49.86287617521532,0,1,1,1
8571,China,5149.852621445619,0,tiles,35.645323489579184,0,1,0,0
8572,China,5513.899770103283,0,tiles,42.288694724077295,0,0,0,0
8573,Russia,3244.9694671188086,1,tiles,21.29175812420365,0,0,1,0
8574,France,406.41363707746166,0,wood,36.97032157800899,0,1,0,1
8575,France,348.1008185907204,0,electrical,10.398448575069313,0,0,1,1
8576,Russia,1558.7508968735642,0,tiles,46.206702068182224,0,0,1,1
8577,China,5613.055991493615,1,tiles,29.006134677229845,1,0,0,0
8578,China,5676.636569141746,1,tiles,32.31252231404904,1,0,0,0
8579,China,5698.293705496943,1,wood,35.515838807120716,1,0,1,1
8580,China,5214.5141165824625,1,wood,28.955261983834532,0,0,1,0
8581,China,5871.276335819262,1,electrical,18.540169238621193,0,0,0,0
8582,China,5871.276335819262,0,electrical,7.733646125087133,0,1,0,0
8583,China,5676.636569141746,1,wood,41.76168981674703,0,0,0,0
8584,China,5698.293705496943,1,wood,41.988000919593134,0,0,0,0
8585,Russia,1585.3938077106507,0,tiles,44.604799625114715,0,1,1,1
8586,France,348.1008185907204,1,wood,37.43629452423436,1,0,0,0
8587,China,5072.243582945506,0,electrical,49.18367091505749,0,1,0,1
8588,France,451.4114555404259,1,electrical,21.35617119816618,1,0,1,1
8589,Russia,1309.6841195432958,1,wood,43.31727189169566,1,0,1,1
8590,Russia,1558.7508968735642,1,tiles,15.741617708091159,0,0,1,0
8591,France,139.4848867958015,1,electrical,5.73188830836228,1,0,1,1
8592,Russia,1309.6841195432958,0,tiles,14.269684683892226,0,1,1,0
8593,Russia,3393.347674966075,0,electrical,39.806155382117375,0,0,1,0
8594,France,632.7606025642748,1,tiles,20.925478401034855,1,0,0,1
8595,France,712.7933786572075,1,wood,33.15637747244469,0,0,1,1
8596,China,5871.276335819262,0,tiles,32.03287308712492,0,1,0,1
8597,Russia,1302.7068457225841,0,wood,30.235293276697508,0,0,1,0
8598,France,319.6989376015992,1,electrical,20.64484318850221,1,0,1,1
8599,China,5039.643002522832,1,electrical,23.16296244627435,1,0,0,0
8600,Russia,1459.0058930431073,0,wood,47.43297798545348,0,1,1,1
8601,France,632.7606025642748,0,tiles,36.26367552267502,0,1,1,1
8602,France,451.4114555404259,0,electrical,8.035641343798485,0,0,0,0
8603,China,5698.293705496943,0,wood,42.30104177359682,0,0,0,0
8604,Russia,1302.7068457225841,1,tiles,19.573774563587236,0,0,1,1
8605,Russia,1395.7009506850163,0,wood,3.8538668588400555,0,1,1,1
8606,France,208.08720160782917,0,wood,20.56368568482697,0,1,1,1
8607,Russia,3244.9694671188086,0,wood,25.595355941853178,0,0,1,0
8608,China,5871.276335819262,0,wood,35.632324152977624,0,0,0,0
8609,Russia,1309.6841195432958,0,tiles,29.397997931276393,0,0,1,0
8610,Russia,1302.7068457225841,0,tiles,6.720024040360634,0,0,1,0
8611,Russia,1558.7508968735642,0,electrical,34.869702586082816,0,0,1,1
8612,Russia,1395.7009506850163,1,wood,37.14814626572838,1,0,1,1
8613,France,577.6060779866149,1,tiles,11.871435311485952,0,0,0,0
8614,Russia,3230.2701541363235,1,tiles,33.229853492931554,1,0,1,0
8615,Russia,3393.347674966075,0,electrical,40.98577846529758,0,0,1,1
8616,France,139.4848867958015,1,tiles,1.5777855703936243,1,0,0,0
8617,Russia,1395.7009506850163,0,tiles,29.887938894558623,0,1,1,1
8618,Russia,3230.2701541363235,0,tiles,6.150921944434761,0,1,1,1
8619,France,208.08720160782917,0,electrical,2.2700068181887474,0,1,1,0
8620,China,5871.276335819262,0,tiles,42.43026339349473,0,0,0,0
8621,France,515.3718091999796,0,tiles,3.4142730586676384,0,1,1,1
8622,China,5149.852621445619,0,electrical,17.94265771458471,0,0,0,0
8623,France,545.7688525453749,0,electrical,1.7600163009617786,0,1,0,1
8624,France,139.4848867958015,0,tiles,21.40546052661327,0,0,1,0
8625,France,139.4848867958015,1,electrical,36.27677216044723,0,0,1,1
8626,France,179.86194676153042,0,wood,42.67418897826093,0,0,0,0
8627,France,451.4114555404259,0,wood,4.5821657674706895,0,0,1,0
8628,China,5676.636569141746,1,tiles,23.503881081493997,0,0,1,1
8629,Russia,3329.612533252432,0,tiles,3.4920594448004167,0,1,1,0
8630,France,451.4114555404259,0,wood,36.47274494941361,0,1,1,0
8631,France,545.7688525453749,0,tiles,22.462889033530068,0,1,0,1
8632,China,5527.314526302195,0,wood,6.213371303589983,0,0,0,0
8633,France,545.7688525453749,1,tiles,7.306307308028548,0,0,1,1
8634,France,545.7688525453749,0,wood,38.1023190804047,0,1,1,0
8635,France,712.7933786572075,1,electrical,45.8225510561375,0,0,1,1
8636,France,139.4848867958015,0,wood,25.205154565462223,0,0,0,0
8637,Russia,1585.3938077106507,1,tiles,39.23743956173458,1,0,1,1
8638,China,5149.852621445619,0,tiles,43.577778697659284,0,1,0,0
8639,France,451.4114555404259,0,electrical,49.379209221133486,0,0,0,0
8640,China,5676.636569141746,0,wood,4.931417249995788,0,0,0,0
8641,China,5806.745348727089,0,wood,33.09651309052398,0,0,0,0
8642,Russia,1585.3938077106507,0,electrical,37.427709125335554,0,1,1,0
8643,Russia,1309.6841195432958,0,tiles,3.9903266936031883,0,0,1,0
8644,France,712.7933786572075,1,wood,38.541309167876655,0,0,0,0
8645,France,632.7606025642748,1,wood,29.36692254862505,0,0,1,0
8646,France,348.1008185907204,1,tiles,48.872508662613754,0,0,0,0
8647,Russia,1395.7009506850163,0,electrical,34.08624394084257,0,1,1,1
8648,France,515.3718091999796,0,wood,3.0791596249031294,0,0,0,0
8649,France,632.7606025642748,1,tiles,47.549877018807564,1,0,0,1
8650,France,632.7606025642748,1,wood,47.784544902427434,1,0,1,0
8651,China,5676.636569141746,0,tiles,7.665612405469688,0,1,1,1
8652,France,139.4848867958015,0,electrical,6.586960517708588,0,0,0,0
8653,China,5806.745348727089,0,tiles,35.50026206691992,0,1,1,0
8654,China,5214.5141165824625,0,electrical,23.48122057556373,0,0,0,0
8655,Russia,1715.1331252278073,1,electrical,44.762436627436756,0,0,0,0
8656,France,577.6060779866149,0,wood,33.47718197743356,0,0,1,1
8657,China,5806.745348727089,0,wood,24.033599699709786,0,1,1,0
8658,China,5149.852621445619,1,electrical,48.588960611945225,1,0,1,1
8659,China,5871.276335819262,0,tiles,25.633751783495498,0,1,0,0
8660,China,5727.468214827519,1,wood,7.205495547191813,0,0,0,0
8661,China,5676.636569141746,0,tiles,20.949036428594557,0,1,1,1
8662,China,5072.243582945506,1,wood,15.138684796442458,1,0,0,0
8663,China,5676.636569141746,1,wood,37.85876680789708,0,0,0,0
8664,China,5698.293705496943,0,electrical,10.85478738558807,0,1,1,1
8665,Russia,3393.347674966075,0,electrical,27.41073684806875,0,0,1,1
8666,China,5806.745348727089,1,wood,24.12146574776675,1,0,0,0
8667,China,5727.468214827519,1,wood,27.986265844579624,1,0,0,1
8668,China,5527.314526302195,0,wood,32.29357511597219,0,1,0,0
8669,Russia,1302.7068457225841,0,tiles,4.8934239101627774,0,1,1,0
8670,France,139.4848867958015,1,tiles,21.26807302338541,0,0,0,0
8671,Russia,3329.612533252432,1,wood,26.560128686413996,1,0,1,1
8672,China,5072.243582945506,0,wood,36.75428205412586,0,1,0,0
8673,Russia,3230.2701541363235,1,electrical,42.033157385933585,1,0,1,0
8674,Russia,1302.7068457225841,1,wood,8.219167162235223,1,0,1,1
8675,Russia,1309.6841195432958,1,tiles,48.49010663093752,0,0,1,0
8676,Russia,3244.9694671188086,0,electrical,42.78496412761011,0,1,1,1
8677,China,5676.636569141746,1,tiles,6.9059607450101135,0,0,0,0
8678,China,5039.643002522832,1,wood,41.38176111359687,1,0,0,0
8679,France,515.3718091999796,0,wood,4.022751080112882,0,1,1,1
8680,China,5613.055991493615,0,tiles,30.665861414696494,0,0,1,0
8681,France,319.6989376015992,0,tiles,26.390478806624866,0,1,0,0
8682,China,5871.276335819262,1,tiles,48.879306460140725,0,0,0,0
8683,France,139.4848867958015,1,wood,39.735586765718715,0,0,0,0
8684,France,515.3718091999796,0,wood,20.431836905454915,0,0,1,0
8685,France,208.08720160782917,0,electrical,35.82439072158398,0,0,0,0
8686,France,208.08720160782917,1,tiles,28.348719755884773,1,0,0,1
8687,Russia,3329.612533252432,1,tiles,3.5189168208919432,0,0,1,1
8688,France,139.4848867958015,1,tiles,40.75703262742076,0,0,0,0
8689,Russia,3230.2701541363235,1,electrical,7.1400342727742405,0,0,1,1
8690,France,545.7688525453749,0,electrical,49.803124896213454,0,0,0,0
8691,Russia,1309.6841195432958,0,electrical,17.568179884731983,0,1,1,0
8692,Russia,3393.347674966075,1,electrical,29.802134245241014,0,0,1,0
8693,France,208.08720160782917,1,wood,5.852671137513322,1,0,0,1
8694,France,208.08720160782917,1,wood,9.782502970205785,0,0,1,0
8695,France,545.7688525453749,1,electrical,41.52737348966765,1,0,1,1
8696,Russia,1395.7009506850163,0,tiles,39.356758182191264,0,0,1,1
8697,Russia,3329.612533252432,1,wood,9.476342548137524,0,0,0,0
8698,France,712.7933786572075,1,wood,23.133691862842504,0,0,1,1
8699,Russia,1395.7009506850163,1,wood,21.102181693281647,0,0,1,1
8700,Russia,1558.7508968735642,0,tiles,6.977616863425378,0,0,1,1
8701,Russia,1558.7508968735642,1,electrical,14.490671309970416,1,0,1,1
8702,China,5039.643002522832,0,wood,47.84471567488105,0,1,0,1
8703,Russia,1715.1331252278073,1,electrical,34.276552646097684,0,0,1,1
8704,Russia,1715.1331252278073,0,electrical,7.033141740280884,0,1,1,0
8705,China,5513.899770103283,1,wood,37.71484826649991,0,0,0,0
8706,China,5039.643002522832,1,electrical,37.71885422809761,0,0,0,0
8707,China,5527.314526302195,1,tiles,45.4035417185951,0,0,0,0
8708,China,5727.468214827519,1,wood,31.617792303771505,1,0,0,0
8709,China,5698.293705496943,1,electrical,22.26413938871763,0,0,1,0
8710,France,632.7606025642748,0,tiles,20.0919579603575,0,1,0,0
8711,France,577.6060779866149,1,tiles,39.23367480573999,1,0,1,1
8712,France,208.08720160782917,0,wood,38.03472140465677,0,0,1,0
8713,Russia,3393.347674966075,1,wood,47.601109248142514,1,0,1,0
8714,China,5676.636569141746,0,wood,20.08611475375873,0,1,1,0
8715,France,451.4114555404259,1,wood,25.894376305467745,0,0,1,1
8716,China,5072.243582945506,0,electrical,24.861389605655933,0,0,0,0
8717,Russia,3393.347674966075,1,electrical,41.42005000647417,1,0,1,0
8718,China,5527.314526302195,1,tiles,23.185123758350695,1,0,1,1
8719,China,5698.293705496943,1,electrical,22.28130543879156,1,0,0,0
8720,China,5513.899770103283,0,wood,41.810256667652084,0,1,0,0
8721,France,208.08720160782917,0,wood,30.27338000910553,0,1,1,0
8722,China,5072.243582945506,0,electrical,25.18837532302587,0,0,1,1
8723,China,5072.243582945506,0,electrical,26.180458674091287,0,1,0,0
8724,France,577.6060779866149,0,electrical,45.51653412646324,0,1,1,1
8725,Russia,1655.8258809842837,1,electrical,46.95375888311739,0,0,1,1
8726,China,5698.293705496943,0,wood,18.153085282651965,0,1,0,1
8727,France,577.6060779866149,0,tiles,17.176308995159676,0,0,0,0
8728,Russia,1655.8258809842837,0,tiles,33.25118921671914,0,0,1,1
8729,China,5527.314526302195,1,wood,22.565187851945456,0,0,0,0
8730,France,406.41363707746166,0,tiles,3.3450100371996383,0,1,1,0
8731,Russia,1655.8258809842837,0,wood,2.8489370535653196,0,0,1,0
8732,Russia,1309.6841195432958,0,electrical,2.4398499784689247,0,1,1,1
8733,Russia,1459.0058930431073,1,wood,33.46508936718775,0,0,1,0
8734,France,348.1008185907204,1,wood,26.18100797966764,1,0,1,0
8735,Russia,1715.1331252278073,0,electrical,31.60692466364475,0,1,1,1
8736,Russia,1395.7009506850163,0,wood,43.44801907198454,0,0,1,0
8737,France,632.7606025642748,1,tiles,15.848631227149012,0,0,0,0
8738,Russia,1655.8258809842837,1,tiles,31.226676770448535,1,0,1,1
8739,France,348.1008185907204,0,tiles,44.52565882298689,0,1,0,1
8740,China,5676.636569141746,1,tiles,35.41395330476621,1,0,1,0
8741,Russia,1585.3938077106507,1,wood,10.044748206603588,0,0,1,1
8742,Russia,1395.7009506850163,1,electrical,23.016990777133262,1,0,1,1
8743,France,179.86194676153042,1,electrical,44.8130504488141,0,0,1,1
8744,Russia,1309.6841195432958,1,electrical,6.910621254978846,1,0,1,0
8745,France,712.7933786572075,0,tiles,39.768874602443546,0,1,0,1
8746,Russia,1558.7508968735642,1,tiles,19.039692318825395,0,0,1,0
8747,Russia,1585.3938077106507,0,wood,32.3815214927621,0,0,1,1
8748,Russia,1715.1331252278073,0,electrical,31.286301635355976,0,0,1,0
8749,China,5871.276335819262,1,wood,7.436596914039131,1,0,0,1
8750,China,5871.276335819262,1,tiles,36.759601481823374,0,0,0,0
8751,China,5214.5141165824625,1,wood,14.852733585899344,1,0,0,1
8752,China,5676.636569141746,1,electrical,41.156501170255474,0,0,1,0
8753,Russia,1459.0058930431073,1,wood,37.65363065000269,0,0,1,0
8754,China,5039.643002522832,0,electrical,36.55539704864928,0,1,1,1
8755,Russia,1655.8258809842837,0,wood,30.231353024977903,0,0,1,0
8756,China,5072.243582945506,1,wood,20.561282862358794,0,0,0,0
8757,Russia,3393.347674966075,1,wood,3.1688398536572615,0,0,1,0
8758,France,632.7606025642748,0,wood,2.787854805354094,0,1,1,0
8759,Russia,3393.347674966075,1,tiles,36.802292525564994,1,0,1,0
8760,Russia,3329.612533252432,0,tiles,8.620353204748708,0,1,1,1
8761,France,406.41363707746166,1,tiles,48.48902945932477,0,0,1,1
8762,France,139.4848867958015,0,wood,8.383814659643622,0,0,0,0
8763,China,5039.643002522832,1,tiles,37.93438206089881,0,0,0,0
8764,France,406.41363707746166,1,electrical,4.29027935613707,0,0,0,0
8765,China,5072.243582945506,0,tiles,49.447322008970474,0,1,0,1
8766,China,5513.899770103283,1,electrical,42.46076824452097,0,0,1,1
8767,China,5676.636569141746,0,wood,48.43680575258965,0,0,1,0
8768,France,406.41363707746166,0,tiles,38.28113911372044,0,0,1,1
8769,Russia,1655.8258809842837,0,tiles,25.4229379931304,0,0,1,1
8770,China,5871.276335819262,1,electrical,8.65142668635211,1,0,0,0
8771,China,5214.5141165824625,1,tiles,23.916739276150782,0,0,0,0
8772,Russia,3230.2701541363235,1,electrical,10.635413953640697,0,0,1,1
8773,China,5513.899770103283,0,wood,22.419506130471984,0,0,0,0
8774,France,208.08720160782917,0,electrical,8.667531737926865,0,1,1,0
8775,China,5613.055991493615,0,wood,45.07348029075207,0,1,0,0
8776,China,5039.643002522832,1,wood,21.90372614283227,1,0,0,0
8777,China,5149.852621445619,1,wood,37.50311341851833,1,0,1,0
8778,France,451.4114555404259,1,wood,6.10072913734345,1,0,1,1
8779,Russia,1395.7009506850163,0,electrical,46.15853219927994,0,0,1,1
8780,China,5149.852621445619,0,wood,22.9525030857382,0,0,0,0
8781,France,208.08720160782917,0,electrical,36.29919069955225,0,1,1,0
8782,France,208.08720160782917,0,wood,46.95014596767423,0,1,1,1
8783,Russia,1309.6841195432958,0,electrical,14.867318307921868,0,0,1,0
8784,France,515.3718091999796,1,wood,1.1442805356046195,0,0,0,0
8785,China,5613.055991493615,0,electrical,17.262240548568048,0,0,0,0
8786,Russia,1309.6841195432958,0,wood,25.92977349243035,0,1,1,1
8787,France,632.7606025642748,1,electrical,3.4430441703437697,1,0,0,0
8788,China,5214.5141165824625,1,electrical,40.46304057390071,0,0,0,0
8789,Russia,1715.1331252278073,0,tiles,19.91287694269841,0,0,1,0
8790,China,5513.899770103283,1,tiles,26.828051603877906,1,0,0,1
8791,China,5039.643002522832,0,electrical,41.27986282251664,0,1,0,0
8792,China,5214.5141165824625,1,electrical,16.50507440595876,0,0,0,0
8793,France,139.4848867958015,1,wood,4.329574390955919,0,0,1,0
8794,Russia,1459.0058930431073,0,tiles,6.809853825533014,0,1,1,1
8795,France,406.41363707746166,0,wood,20.343376713424806,0,1,0,1
8796,Russia,3329.612533252432,0,tiles,21.48049563051789,0,0,1,0
